formula,target
Li2Mn2OF6,0
ScCu2,1
Fe7P12WO48,1
TbHoO3,0
Zn2MoN3,0
Li3Mn2P2(O4F)2,0
KCa2P4H11O18,0
Na2Ti2Zn2SiS5O24,0
MgFe4(HgO4)2,1
Lu5Co19P12,1
GdTl(MoO4)2,0
BaSrCe2O6,0
K2SmMoPO8,0
Ca15Ni(IrO6)4,1
V2Cu2BiO8,1
SrCaCeFeO6,1
Rb3HoF6,0
BaCdSb2,1
ErTmRu2,1
MgZnBr4O7,0
Na2In4Si3Sn4(S3O16)3,0
In4Pd17Se4,1
BaCa2I6,0
Pr2RuO5,1
Eu2Si3Pd,1
B13P,1
Ba2Mg2Ti3Tl2O10,1
In2Pd8Se,1
Hf5CuSn3,1
BaLaB12,1
Cr2CoP3,1
MgTi3CuO8,1
LiV(FeO2)4,0
CaMg3(SiO3)4,0
Dy5BiPt2,1
Bi4I2O5,0
Gd3TlC,1
LiCoBO3,0
Li3P7W5O29,0
K(CuSe)2,1
Pm3Cu,1
Nd4In5S13,1
Li2Pr2Ge3,1
DyTe2,1
Ba4Ga2S7,0
MnPHO3,0
Ca2Zn3Si3PbO12,0
Li5V3P8O29,0
MnV4CrO12,1
KTi4Cl11,0
Na6Y5Ta3Si6(SO8)6,0
Nd2(SeO3)3,0
BaGe2O5,0
SiSnO3,0
Ca4VN4,0
CrAsRh,1
Ca3Ir3N5,1
Na3NdV2O8,0
VCoO3,1
Na4Ca4Ti4Si4O22F3,1
GaH12N3(OF2)3,0
MgV2Bi4O11,0
KCaCrH10C6O17,0
NaNdHfNbO6,1
LaCdAu,1
Rb2MnS2,1
Na2CuC3,1
Mg2Mn2O5,1
Li6Cu2C4SO16,1
TbGeRu,1
Mn2P3O11,1
InPH5NO5,0
EuZrS3,0
IrBr3,0
TmCd,1
NaCa4Si8H16O28F,0
BaBi4(ClO3)2,1
NdS3(NO4)3,0
Li4NbFe3Cu2(PO4)6,0
BNF8,0
Cs2NaSbF6,0
Nd3(SiNi3)2,1
MnOsN2,1
Ho2RuPt,1
Na3Ta5ZnSi3(PO6)6,0
Na2ScAlSi(SO6)2,0
KTa(PO4)2,0
BaTb2NiO5,0
PrTlSe2,0
Rb2CdI4,0
Sr2MnCu2(SO)2,1
CaPrMnSbO6,0
NaH5SO4,0
Na3Co6Ag(P2O7)4,0
Sr4CeSm3Nb2(CuO5)4,1
RbCaBr3,0
GdInPd2,1
Rb2Si3SnO9,0
La7Pt3,1
KRb2AlCl6,0
Ta2Al3V4C3,1
Ce2FeAs2O,1
Mg30NbCdO32,0
Ba4Mg(RhO3)4,1
Na6CaGe7(PO4)12,0
Ca(TiN)2,1
Cs2Ge2S5,0
NaH4CSNO2,0
Mg14SnMo,1
K4Sr2SnAs4,0
HfFeCl6,0
Sr2CoRuO6,1
Ho4Ge9Ir13,1
Na6Ta3Ga5(PO4)12,0
HoNiGe,1
RbNdO2,0
Ce(NiAs)2,1
Rb3Ag9(SbS3)4,0
LiNi2(PO4)2,0
Zr9Re4B,1
BaTeH3(S2O3)2,0
MgIn3,1
Zr5AlPb3,1
Sr4CaTb2(RuO6)2,0
Na14Ca5Si6Sn3(SO8)6,0
Ba2MnNbO6,0
Na3GaSi2GeSO12,0
Ti3V3Si5,1
Na9NbZn11(SO4)18,0
P2Rh,0
Na9Ca5NbP6(SO12)3,0
UP2(PbO5)2,0
NbN3O8,1
HoCu4Ag,1
ScSiPd,1
BaNaCeMnO6,1
Ba3W3N5,1
Cs2DyCuCl6,0
K2AlB5O14,0
Mg14TiFe,1
La4Co2Sn5,1
TiNbS4,1
NaZn(H3O2)3,0
Na6Ca4Si3Ge4(S3O16)3,0
K2NiH12(SeO7)2,0
Ba2Fe3(P2O9)2,0
CeZn,1
Dy2MnCoO6,0
Sb3As2S14(IF8)3,0
CdH6C(BrN)3,0
Pr2Sn3(PbS4)3,0
KNdO2,0
Th5Pb3,1
Te2H18N4O11,0
Cs3VSe4,0
Li4Ti3Mn3(CuO8)2,0
Ca2Cu(BrO)2,1
Eu2(Ga3Ir)3,1
Sr6Tl3Cu3O16,1
KNd(ClO)4,0
La4H9,1
KGa,1
Hf9W4O3,1
Te6IrBr3,0
BaMg(SnO2)4,1
Na3Sb3(AsO7)2,0
Mg5Al4Fe(SiO4)6,0
Mg6ZrC,1
Na6Sc2In2Si3(SO8)3,0
Zr3(UGe2)2,1
Al22CdO34,0
CsMnP3HO10,0
Y4Ga2O9,0
H22C10O3,0
Ti(VN)4,1
Li7Mn4(P2O7)4,0
CsEuF3,1
MgV6(OF5)3,0
PaTc2Ge,1
Sc4BC4,1
KSn4(PO4)3,0
Na2RhAuF6,0
Ba3ReN3,1
HoAl2Ni,1
Dy2Zr8O19,0
Mg30CoSnO32,0
Li2V4CrCuO12,0
Mg14CrGa,1
Ba3Y2MoO9,0
Li2FeF5,0
Nd6H40N8O49,0
Gd7(BrO6)3,1
Sr(BO2)2,0
Sr3La4O9,0
Li3Mn8O16,1
Fe2SbTe3,1
TmSeO3,0
Sr9ThCl22,0
Sb2Cl7F3,0
La4Pt,1
Ba5Fe3W2O15,0
La3SmV2Cr2O10,0
NaEuYSbO6,1
ReC3O4F,0
Ba(Cu3P)2,0
Sr4Li2B12O23,0
Na3Mn5(Ge3O10)2,0
CaC,1
Cu4Bi5PbS11,1
TbPO4,0
Pr2Se3O16,0
Sm2As3Au,0
Mn2P5O16,0
SbPb4,1
Mg2Ni3WS8,1
K2P4PtBrO11,0
K2CuH4(Cl2O)2,0
Pr(FeSb3)5,1
CuAs2S8N8(OF7)4,0
MnCu(SeO3)2,0
Ca3ScFe(SiO4)3,0
MgSn2(PO5)2,0
Li2Ti6O13,0
Li2V3P9O28,0
Tl2CO3,0
Ba5Nb5O14,1
SrNd3(NiO4)2,0
NaEuNbWO6,1
K4Re6Se8O11,0
TmInO3,0
La4Fe(CoO4)3,1
InH10C2SeCl3O2,0
SbHO3,0
AcAgTe2,0
KIn(TeMo)6,0
Na3Y4P3(SO8)3,0
Rb2V2Cu(PO6)2,0
Rb7GdFe6(P4O17)2,0
TlNiF3,0
Ta24Ti5Se48,1
Zn2RhAu,1
Li2TlPb,1
NaMn3CuH24(SO6)4,0
AgSbS2,0
LiReO3,1
Mg14ZnSn,1
Ca2VBiO6,0
Cs2TmH4,1
CuGe2N3,0
Rb2CuMoCl6,0
Nd5Ir2,1
Cd(Ga3Te5)2,0
SrAl2H6C2O11,0
K2Cd2O3,0
SnPbN2,0
BaMoO3,1
Rb2TlSbI6,0
Na3InGe3(PO4)6,0
Eu2YSbO6,0
GePt2,1
NaCoCSO7,0
Zr9Mo4S,1
Ba17Tm16Zn8Pt4O57,0
BaPPd,0
Na2Ti2Si(PO6)2,0
HoFeB4,1
Zr3GeMo8,1
Ti2SCl12,0
Mg3MnO4,0
Ca8TiMn7O21,1
Nb2Sn2O7,0
Dy2Nb2Fe15,1
Tb11(In3Ge2)2,0
LaMgCd2,1
TiIr3,1
Ho3TmMn8,1
V2Cd(PO7)2,1
Zn2CoWO6,0
Al3(V3C2)4,1
Sr2Ti2Sb2OF2,1
SrB4O7,0
Sc2MnSi,1
RbCd6C12ClO26,1
Nb2Se4O13,0
EuRuO3,1
UCl2O,1
Li4Ti3Mn3Nb2O16,0
CsLa2CuSe4,0
NaMg6CoO8,0
Na(Mo2O3)2,1
Y3AlC,1
Lu3TaO7,0
Dy2Sn5Rh3,1
YTl5Cu2(NO2)12,1
Ba2FeO4,1
Cs2IrCl6,1
GaGe5H6C4NO12,0
LiMoIO6,0
TiFe2Bi2PbO9,1
CeGa8Pd3,1
Li2SbS2,0
KCa4(BO3)3,0
TbLuIr2,1
LiTiTe2,1
Na12Mg2Ta4(SiO4)9,0
CsMnVF6,0
NaCr(SO4)2,0
SmSn3,1
Ag3As,1
TiZnPt2,1
Na3GeH11O9,0
AlRu,1
Ba3Y3Cu3O10,1
Sm2IrRh,1
Li2Cu3F9,1
SnAs2O7,0
TiGaCu,1
Zn3CrSe4,1
Tb(CuTe)3,0
Rb2Sn2H3N,0
AlHg2O2F5,1
Ba(As3Ru)4,1
Mn2Nb2ZnO9,0
Al3Pt,1
Li8Fe2O9,0
K2InSbBr6,0
Nd(FeB)4,1
YUGa4,1
Cr11Ge8,1
Na3Mg2P(SO6)2,0
NdC2,1
Cr4Si4O13,0
Cs2Fe2P3O8F7,0
Mg14VZnO16,0
Ti5CuSn3,1
Rb9O2,1
BaLa4Ti4O15,0
CaMg2Al6O12,0
CuBr4(NO)2,0
Na5(NiO2)9,0
RbCuO2,0
Mn5(NiBi2)2,1
Sr4LaFe2(CoO5)3,1
Be(B3H8)2,0
U2Si3Rh,1
CoPb3,1
Na6Y4In4Si3(S3O16)3,0
Na3CaTaSi2SO12,0
RbMgV4O10,0
SCl4,0
ErLuCu2,1
Na7Y2Al2SiP5O24,0
Rb2NbCuF6,1
Ba2Ca3Tl2Cr4O12,1
Zn2P3H19C4(NO6)2,0
Sr2Ca2Cu3(BiO5)2,1
H12C5S2N2O5,0
BaTlVO4,0
NiBiPO5,0
Ga5CuTe8,0
TbSc,1
Ti2As4W3,1
ErMnB4,1
Mn3CoCu2(PO4)6,1
Rb6Mg(FeO3)2,1
BaNi9As5,1
Ba(GaO3)2,1
LiHoTl2,1
SrCaAl4,1
Na2Ca2(SO4)3,0
CeH3CSO7,0
Na6Ca4Si3Sn4(S3O16)3,0
Gd3AlN,1
CaNb4O8,1
Zn3WN4,0
Er3ScS6,0
Li2P8W3O29,0
H12RuC4S2N(ClO)3,0
CeSb(SBr)2,1
Ti5SiSb2,1
NaHf3TaSi3(SO8)3,0
CCl3,0
RbPS3,0
Sc3(FeSi3)2,1
La5MgCu4P4(ClO2)2,1
Na2CrAgF6,0
Sr2InHg,1
K2AgF4,0
Rb2UH4(ClO)4,0
CaAcHg2,1
Li4Cr3Ni2Sn3O16,0
H12RhC8NO6,0
ErCoSn,1
ZrCu4Ag,1
LaTb3(Mo2O7)2,0
Cr5Sb3O16,1
Mg14NbCrO16,1
H9Au(ClO)4,0
Na3MgTi2P2O10F,0
FeP2(H4O5)2,0
YTmTl2,1
La7SmTi3V5O24,1
Hg(BrO4)2,1
FeCuPd2,0
ThU(MnSi)4,1
NdAsPd,1
NaAlH24(SO10)2,0
ZrO2F5,0
Li2ThN2,0
KGd(FeO3)2,1
CeYMg14,1
Cs3H12N4F3,0
BaSn(GeO3)3,0
BiH16C4N2Cl5,0
Li(PrGe3)2,1
SnBr4,0
HoLuAu2,1
CaCr3O7,1
Ti6Al16Os7,1
Ca(YTe2)2,0
Mg6ZnCo,1
ZrCrF6,1
ScUS2,1
ZrCoN2,1
Y3TaP2(SO6)4,0
CaMg14SnO16,1
Tb2MgV2O8,0
CoH12C8S2(N3O)2,0
CeUZn17,1
Cd(I3N2)2,1
Li2MnV4CoO12,0
Dy(Mo3S4)2,1
CePt5,1
BaMo4O7,0
KCeZr2O6,0
Nb5S8,1
Na5In2Ga2P5SO24,0
ThGa4Co,1
KNd2Br5,0
TbNi3,1
MnH14C8(NO3)2,0
Ba2Mg3Tl2(CuO3)4,1
Sr2Ge2Pb,1
Eu2In3Cu,1
TiInCu2,1
Tb5(In2Pt)2,1
RbCrO2,0
Na2PrWO6,1
SrAsO5,0
Na7CaGa3(PO4)6,0
As4Pb8Cl6O11,0
RbReO2,1
CsAgO2,0
TbWO5,0
Si4MoPt3,1
PuGaO3,1
LiSiBiO4,0
Li3TiCr3O8,0
Th3Co4Sn13,1
Cr2HO4,1
Li6Sb2S7,1
Lu3Mg2CrS8,0
Li3Mn2CoO6,0
Li3ZrNb(TeO6)2,0
Ta2O5,0
NaCeO2,1
Tl2O3,0
Na6Zr4Si7Sn4S5O48,0
PmZn2Hg,1
ScInP2,0
Ba(BH)12,0
Ca9Zn4Sb9,1
Ba3Y,1
Na2H6PtC4N4O3,0
NpSiO3,1
KCd2H8C10N15O4,0
BaLaGa3O7,0
Al2(Ni7B2)3,1
MgH40C10Br2(N2O)10,0
BaPa3,1
CeMo5O8,0
Cu2H5C3N3O5,0
Li3CrSiCO7,0
Ca2GeO4,0
TcC5IO5,0
Zr4Ir2N,1
Ba5V3HO13,0
Cs2ReO4,1
KLi(PO3)2,0
K2Fe2B2O7,0
Li24Mn7Cr5O36,0
AlH12(CN)3,0
LiZrS2,1
Rb3Mo2Cl9,0
Rb8W13O43,0
Eu3Ga5O12,1
RbAuF4,0
Na9Nb2Zn4(PO4)9,0
Nd12Co6Sn,1
Cu5Si2S7,1
TmWBrO4,0
Rb9Na2Al11Si13O48,0
Cd8S2O23,0
Nd7V2BO17,0
Au2O3,0
Li14Sn9(P2O7)8,1
Sr13Al6Si8O,1
MnCu(Te2O5)2,0
LuPaRu2,1
Dy3Ge13Rh4,1
RbPr(MoO4)2,0
Mg3Al12FeSi4(BO9)4,0
MgPd2,1
NaHoS2,0
Be(BC)2,0
SmYS2,1
LaMg6Zr,1
GeI4,0
MgPaRh2,1
Sc5As3,1
Nd3(AgSn)4,1
Sc2RuRh,1
Na2TiSiSn(PO6)2,0
Rb3Sm,1
SrLiPO4,0
Rb2LaMgNb2O8,1
PrClO2,1
CaMgS2,0
P2S,1
LiMgAl(MoO4)3,0
ZrReSi2,1
CrCuO4,0
YInHg2,1
Ti12Se16O3,1
MgCu4H8(CO5)2,1
MnAsRu,1
BaCaIn2,1
Sr2SmSbO6,0
Ba2CoAg2(SeO)2,1
K2H2C2O5,0
W2N5Cl6,0
NiH20(C4N5)2,0
NdCu2,1
U8Bi2O19,1
BaLaAgTe3,0
CsC2N3,0
Ba2TlV2O7,1
NbAlP2SO12,0
Mg(MoS2)2,1
Sn5(BRh3)2,1
Ca(MnAs)2,1
Nb2Pd,1
Li2CePb,1
K2NaH5(CO4)2,0
HoTlPd,1
Lu2Ni12As7,1
CeSn3Pd2,1
KHo2F7,0
Li3Cu2Ni5O12,0
SrU2S5,1
Rb3NdN6,0
Ag3SnP7,0
Li3Fe4F19,1
Ca10P6SeO24,0
PmBiAu2,1
La3Cu3Sb4,0
NaHfGe(PO4)3,0
Bi2(NCl3)3,1
K2AlTlF6,0
NaH2ClO5,0
Ba8Sb4H2O,0
Nd2CdNi2,1
Ca2ZnCd,0
Sr2Ca6Co7CuO24,1
KCa2(SiO3)8,1
Nb2CrRu,1
Er(Al2Mo)2,1
BaFe(Si2O5)2,0
La2Fe2S5,1
CeMoO2,1
Be2CrPt,0
BaNaSr3(SbO4)3,0
NaSrCeWO6,1
Ti19N25,1
Rb2SeCl6,0
FeP2WO8,1
Mn3Fe(PO4)4,0
KLaNbCrO6,0
RbHo(MoO4)2,0
Mg30SnCO32,0
ErNiB4,1
Sb2SNF11,0
PmAs3,1
Nd2C3O17,0
Tb6CdS10,0
Ba4Mg(SiN3)2,0
CsCa2Nb3O10,0
GdGa3,1
SrMg149,0
Dy2C(NO)2,0
Li11Ta37N48,1
UGePd,1
Li2Fe2(CO3)3,0
Dy2PdPt,1
La3Cu3Bi4,0
Li13Nb14ZnO42,1
Nb2AsC,1
NaU(TeO4)2,1
KMo6S7,1
Li3(RuO3)2,1
Rb2SbAuBr6,1
Li3Ga14,1
ZrPb2F8,0
LiLa5Si4N10O,0
Lu(CuSn)2,1
FeSi2,0
YB2Pd2C,1
TlBi(PS3)2,0
Ge3Te3Ir2,1
Cs5Nb2S4Br9,0
Ce10S19,1
Dy(NiB)2,1
YMgPt2,0
PrInCo2,1
Li7Fe3Co(PO4)6,1
PrBPt3,1
Re3(Cl5O4)2,1
Li3CrBO5,0
LiB6S4(Cl3O4)2,0
Ba3Gd(BO2)9,0
TbCu2Ni3,1
ErCo3,1
Na3Mg3GePS5O24,0
NaZrCu3Se4,0
Sr2Y2V2O7,1
Mg14FeCo,1
C2SNCl2F5,0
KNdEuWO6,0
Hf9SiMo4,1
Li4Mn3(PO4)4,0
KNb2PO8,0
LiFeP3(H7O8)2,0
CsGaCuF6,1
Pr5CuBi3,1
Na7Zr2In2Si3(PO8)3,0
Zr5Sb3O,1
Li4Mn7O9F7,0
Li4MnNi3(PO4)4,0
NpGe3,1
Cs2MgH12(SO7)2,0
V8GaGeS16,1
Ba3Fe3N5,1
LaMg6W,1
Mg6ZrW,1
ReTeS,0
NaMnPCO7,0
AgPbO3,1
Mn5Sb(PO4)6,1
Sr2YTlV2O7,1
NaPrYFeO6,0
LiMn3F10,0
KVBP2HO9,0
SnPO4F,0
ScSb,1
SbH4NCl6,0
U2ReB6,1
Mg14CoCO16,0
CsBe4Al4(B3O7)4,0
MnAl6Si4O19,0
Ti2GaRe,1
EuSi2Ni9,1
Rb(MoSe)3,1
CsHS2O7,0
Mn3AuN,1
U2Cu(SO11)2,1
SmTl3,1
LiScIn2,0
SrCuAs,0
Bi4BPO10,0
NpPH3CO5,0
Be2CoOs,1
CuH,1
TbSm(Co2Ni3)2,1
Na4TiAlSi2PO12,0
CsC2S2N(O2F3)2,0
K4Mn(AsS4)2,0
ThO,1
Nd2Ge3Pd,1
U3(Al3Fe)4,1
Y16B4C8I19,0
SrEuZrSbO6,1
WBr4,0
Eu(CdAs)2,1
Cu(BrN)2,0
U4Os,1
LuIn,1
Li4Mn5O12,0
Cr22WC6,1
CaH14I2O7,0
CrCu3HgSe4,1
InGaS3,1
Li2Mn2P4H6O17,0
RhPb2,1
Hf9NiMo4,1
BaYFeCuO5,1
RbMg30TiO32,1
V9InS12,1
Nb4ReO4,1
Tm2HgOs,1
AlW3C4,1
Sc6TeO12,0
BaH3C3O7,0
Lu3Mg2WS8,0
SrLiTa2O6F,0
MgAl2(PO5)2,0
Mn4Nb7Ge8,0
Li4Mn3V2Cr(PO4)6,0
Y2Al3Co14,1
Cu3WO6,0
MgRuN2,1
NaCr2In(H2O5)2,0
ReAu3,1
LiMg(AlH4)3,0
Al2Cu11B13,1
Tb12Ni6Pb,1
KSnS2,1
V3(PS3)4,1
Er2RuRh,1
Lu5Bi3,1
Sr7CaTi8O24,0
MnZnBiO5,0
K2Na5Al7Si5O24,0
Nd2Mo2O7,0
Al2V3(SiO4)3,0
NaNb13O33,0
Pr5In11Ni6,1
Cd2PtRh,1
Sr13Hg58,0
K3Mn(CN)6,1
CeMg6Ti,1
B3H60C16(NO)12,1
Dy5(GeSb)2,1
Ti2VHO6,0
VP2Cl7O4,0
Nd2SiSeO4,0
Rb2NaFeF6,0
Na4AlInSi(PO6)2,0
TbFeSi,1
Er2Mg3Ru,1
TiGaPt,1
CaCo(GeO3)4,1
Rb7NaGe8,0
Er(Co2Ge)2,1
Na3CuSiCO7,1
Ba3Ac,1
Cs7U8V2ClO32,0
RbMg30SbO32,0
Ce5NiGe2,1
Cs2AlHgCl6,1
Ce2Sb4Ir3,1
Na10La7Nb(PO4)12,0
H5C2ClO,0
Sm3Mg21Sb16,1
Na2Zn2P2O11,1
Li2InPb,0
AcTlHg2,1
Li2AgSn2,1
NdAgPb,1
Gd2Si3,1
BaGe3O8,1
KSm2Br5,0
ZrFeP,1
UCo2Sn,1
BaCaYSbO6,0
RbNaCd3O4,0
Mn3CuO8,1
Zr2Cr3Si,1
Be3Fe4Si3SeO12,0
InHg6Sb4Br7,0
Rb7U8V2ClO32,0
Li7Mn2N3,1
Nb12InSn3,1
CsSc(SO4)2,0
H7ClO3,0
BC6BrNF5,0
Tl2CdGeTe4,0
Na4ZnSe3,0
In2CuAgS4,0
AlS5N5Cl4,0
Cs2CdBr4,0
Co2H2CO5,0
Cd2H3ClO3,0
Zr9NiMo4O3,1
Li2Mn2Fe(PO4)3,0
Rb2BrCl6F,0
LuGeIr,1
Sb9S4F39,0
Li4V3Cu(PO4)4,0
BaTb2Mn2O7,1
SmAlPt,1
Mo2(CN2)3,1
CsSb(PO4)2,0
NaSbS2,0
Nb3B4W3,1
RbN3,0
BaSrCaSeO6,0
Mn3Zn3(AsO4)4,0
FeB,1
SrLa2(CoO3)3,1
RbGa7,1
Na7La2Ti2Si3(PO8)3,0
HoCrGeO5,0
Ca2AsAu,0
Na3Fe2(GeO4)3,1
Pt4SeS3,0
Na3GdV2O8,0
Li5Co5(SbO6)2,1
FeCl4,0
Pr4MgCo,1
NdTaO3,1
Tm2ZnOs,1
IN3,1
Na6Mn7O10,0
NaMg2HSe2O7,0
Nd3(Si3Pd10)2,1
LiPm2Rh,1
Zr2Al,1
Dy2Co7B3,1
AsXe2O4F9,0
Mg6CoSiO8,1
Ba2PrV3O11,0
Tl2OsCBr2OF3,0
RbTa(BO3)2,0
LiSn3,1
Li7Nb12O24,1
MgFe6O7F5,0
LiSn3(P3O10)2,1
Ti3P,1
Sr2ScGaO5,0
LaNi3B,1
MgCo2(AgO2)2,1
EuNbFeSnO6,1
SnTePd,1
Al3Cr3(SbO8)2,1
Na6La4Nb4Si7S5O48,0
Ti2MnSi,1
ErAl,1
NiH16C2S3N6O7,0
Na4Eu2GeAs4,1
LiEu2Ge3,1
DyAu2,1
HgAsO3,0
Ba(MgSn)2,1
Li2Co3BiO8,0
NaNbIn(PO4)3,0
H12C4NClO4,0
NaTi3ZnP3(SO8)3,0
Nd2CdAs2O,1
CaAgGe,1
Th3Au,1
ZnCr5O7,0
Ca2WO5,1
PrTlTe2,0
Dy2Re2Si2C,1
Sr6YTl3(Cu2O7)3,1
Na3Mn5O12,1
Ti2H3Pd,1
Zr9FeMo4,1
Ce4ThO8,1
Co(C2O3)2,0
Cr(Bi7O12)2,0
Ta2InS4,1
SrCeVO4,1
NbH8N2OF5,0
Te6As4C3(NF8)3,0
GdEr3,1
Er2S3,0
Sr2MnP3O11,0
CaErRh2,1
Pm2IrRh,1
AsH8NO4,0
SrZrSi2O7,0
Th(Ge3Pt)4,1
NiAs,1
CeEu2ZrO6,0
YAl6Si30(N15O)3,0
Sc2TcAu,1
LiTaN2,1
TlCu2H(SeO5)2,0
BaNaCr2F9,0
Rb2LiMoBr6,0
Ni5Te4(ClO6)2,0
Ta5Pb11O26,1
Mg(FeO2)4,1
K2CrCuF6,0
Ce4Ni,1
PtRhBr4N5Cl,1
U(PS3)4,1
K2LiTi2(AsO5)2,1
Er18Ti14O55,0
Sr2MgCuO3,0
Mg6NiC,1
V(PO4)2,0
La3Br,1
Ge7HN3O20,1
P(HO)4,0
SrCoP2O7,0
Na2V3O7,0
BaV2(NiO4)2,0
SmIClO13,1
Zr5Pt3,1
LiMg14Sb,1
KCaH3,0
AlVN2,1
Pm(Mg4Al3)4,1
NaAlF4,0
ErOs3,1
SrPrDyCoO6,1
Mn11Pd21,1
Na3Nb12O31,0
Sn2SbSe2I3,0
BiC8N4Cl7,0
KMg6Bi,1
Li3Nb4SnO12,1
BaCaFe4O7,0
TmLuIn2,1
KBaPSe4,0
Na2ScInP2SO12,0
Mn7Co(PO4)12,1
Li2Sm(NO3)5,0
Si5(NiN4)2,1
Nd15Si7Ni2,1
ErGaAg,1
AgW3Br7,0
Rb3CeCl6,0
Sr2GdS3,1
ScCu2Hg,0
K2LiMoBr6,0
SmB4,1
Lu4V5B18,1
CrCu(PO4)2,1
Na4LaGaSi(PO6)2,0
Tb4Ga12Pd,1
Rb(CO)2,0
Li8Cr2O9,0
LiCu2(SO4)3,1
Sb5(PO4)6,0
Er13Zn58,0
Li8PbO6,0
RbYMg14,1
NpTe,1
KLiNd2(MoO4)4,0
KPrPdO3,0
Te6RuBr8,0
LaCrAsO,1
CaNdCd2,1
Al3Ge,1
NbSiNi,1
Bi2Ru3(CO)9,0
Nd3Ag,1
K3CaP2HO8,0
PuB4,1
KFeS2O9,0
Rb2AlHgF6,1
Ba2DyUO6,0
ZnCuW2O7,0
Cd2Ga2Se5,0
K2NaVOF5,0
SnTe(PbS)4,0
Na10Ga8Si5S7O48,0
CeGa3Au,1
Na2Te2O5,0
Mg6ZnNiO8,0
CoN4Cl2O3,0
ZnFeF4,1
RbNb3CuCl9,0
Ca2Ag2O5,1
BaEuZrSnO6,0
Sr2PrCoO6,1
Tb3(CoGe2)2,1
Li3(CuO2)2,1
Ca5Pt3,1
V3OF7,0
Hg6Cl3O2,1
Sm2Ga8Co,1
BaSn3Pt,1
MnCr4CdS8,0
CsMnF3,0
LiVGaO4,0
Ca14GaAs11,0
Cu3NF3,1
PdI2,0
SrCu3NiSe4,0
NaEuSnSbO6,1
ZnSe2,0
MnH6(CN2)4,0
Sm3Rh2,1
PtCl4,1
VH7(CO2)4,0
Li4Ni3(OF3)2,0
Y2Cl3,0
U3Te5,1
Pm2ZnSi,1
Sr2TmRuO6,1
Sm2Si5Rh3,1
KCaSmSeO6,0
DySnPt,1
Tm(BRu)4,1
LiFe(SO4)2,0
ScRu2,1
Sm2MgTl,1
KBa4Ti5O14F,0
CoMo4N5,1
Pr2MgCd,1
Li3Co2RuO6,1
Cs2P4Pd3O14,0
MgVCuO3,0
Cs2NbAgS4,0
RbCrH8(NO4)2,0
Na6Mg4Nb2P6(SO12)3,0
TbPt,1
Ni5O4,1
Ca3V2(SiO4)3,0
RbH12AuC4(SO3)4,0
TiN2F5,1
Ti5Re24,1
La3InN,1
UPdO3,0
Na3(FeSe2)2,1
VP(HO)9,0
MnZn(Si2O5)2,0
As2S2F3,0
YTlHg2,0
ZnH4(CO3)2,0
Er2Ti3Si4,1
KFeF3,1
Ba3(AlGe)2,1
Rb2AgRhF6,0
Na2YTa3Si4(SO12)2,0
Ca(NiAs)2,1
MnAs2O7,0
KPrNiWO6,0
Rb2ZnI3,0
Ba5MgMnV4(Cl3O7)2,0
Li4Mn3Cr3(WO8)2,1
Ga4Ni3,1
AgSbPbS3,1
Y4US5O3,1
Fe3P3O13,0
Sm6InFe13,1
BaNaEuFeO6,1
Dy(FeB)2,1
LiH4SeNO4,0
TiTl3F6,1
Fe4Te3S,1
CaAlSi,1
CaH3NO5,0
KMgRuO3,1
WSNCl5,0
K2BiH5(CO2)5,0
Sc2Ni,1
Cu2SnSe4,1
TlCrSe2,1
Na5Bi2P(CO4)4,1
Rb(MoS)9,1
HfMg30BiO32,1
CaGa3Pt,1
Mg6VCuO8,1
Sc3Ni11Ge4,1
Cd5(NO8)2,1
La5Sm3VCr7O24,0
Li12Mn3CrP4(CO7)4,0
LiVF4,0
SrMg6Ni,1
ZnSi3,1
AsSeBr,1
PH8C2SNO2,0
LiBi2(SO4)3,0
LaFeSi,1
Rb2FeI4,1
AgH8C3S2NO3,0
Na3VBPO7,0
EuMgGa3,1
Cu5(PO6)2,1
Pr3Tm3Mn23,1
HCN,0
ScGe2,1
PtBr3,0
Ca3As2O19,1
Ni(I5N3)2,0
Nd2Ti3(ClO4)2,0
LaEu2NbO6,0
Sr2CrN3,1
V3OF11,0
ZnH14C2(N2Cl)4,0
NaFe3(PO4)3,0
BaLaMg14,1
ErSi,1
Cs6Mo4C10S2O27,0
La3Ga,1
NaH2Pd3,1
Na6TeN4,0
EuClO,1
KFeS2,1
TbTiFe11C,1
Zn(NiO2)2,1
K4Ba2Na4Ti8Mn(Si8O33)2,0
Ba7Sc6Al2O19,0
VCd2BiO6,0
Sr3Ca(SnO3)4,0
NbCo3,1
Ho(NiB)2,1
Lu(IO3)3,0
Rb6Co2O7,0
Cs2WO8,0
Cs3Ca2Cl7,0
Mn(NbS2)4,1
Na2CoH8(SO6)2,0
Ba3Sr3(SbN)2,0
K2MoP2O9,0
VIr,1
RbCd4As3,1
VCdNiP2O13,0
Y2BeIr,1
Te3Pd5,0
B8H10N,0
SrN,1
La5ZnPb3,1
Li2Cr2FeSbO8,0
MgFeCuAs2PbO10,0
RbH2O2F,0
Li9CrN5,0
CdS,0
Na3CaScP2SO12,0
LiCdMoO5,1
BaBi6(PO5)4,0
Li2PrSb2,1
MgV4P2O13,0
K2RuO5,0
LiMg14W,1
Ti3AlNi12,1
HfP,1
Sr5(IrO3)6,1
Sc2AgSn,1
Ho2ZnAu,1
CsBiO2,0
