Formula,Is Metal
Li4Mn3(FeO5)2,True
SrCaCrBiO6,False
FeAg3(CN)6,True
CsKMg6,True
Li2Nd2Ge3,True
Li2CoSiO4,False
FePHC4(OF)3,False
NaSr8LaTi10O30,False
CoBiO4,False
CeDy3,True
Na6Ca2Si3Ge2(SO8)3,False
Cd4Sb2I3,False
ErZnRh2,True
Mg6MnCr,True
Ta4Zn2P6(SO12)3,False
Na2SO4,False
CeHfF7,False
CaFe3O5,False
Bi5O7F,False
Ti3Pt5,True
In2Cu,True
Ba2Mg(NiO3)2,True
Sr2LaCu2(BiO4)2,True
La24Ni12O49,True
Li3V(H4O3)4,False
CsHgBr3,True
BaLaCl5,False
NdPO4,False
PmTlAu2,True
Mo4P9O32,False
Ba3Y2O6,False
La5Sm3V2Cr6O20,False
Mg14SnW,True
K5Ta(TlAs2)2,False
Ho2(SiPt)3,True
TbU3(CoGe)8,True
AgB2,True
Na3La2(PO4)3,False
LiYMg14,True
SmMnIn,True
Li8Be6P7O29,False
Li5CuHO4,True
HoCu,True
MgSn2(PO4)2,False
Ti6Al16Rh7,True
NiH12S2(NO5)2,False
Mg16TiAl12,True
Na2CaHfSi(SO6)2,False
MgSi2WO6,False
CuSO7,True
BaYSnSbO6,False
K4Ge(PS3)4,False
Li3MnFe2(BO3)3,False
LiV2OF5,False
Sm3TlC,True
Zr3S4,True
Eu2Zn2As3,True
ZrFeSi,True
SrLa7Cu4(SnO6)4,True
H4NF,False
PuI3,True
Hf6Al16Os7,True
HoSI,False
CoSn2,True
Cd(GaS2)2,False
La3Zn3Ge2SbO14,False
Na2HgAuF6,True
K2ScAuCl6,False
Ce4ZrO10,False
VCrO3,True
Ag7AsSe6,True
Na4CaAl(PO4)3,False
Ba3CaRu2O9,True
Mn3Al9Si,True
K3Ba3Li2Al4B6O20F,False
Er(SiIr)2,True
Zr4Si3Sb5,True
Mg(VS2)2,True
MgP4H24(NO)8,False
KMnO2,False
Ta3(Bi2O7)2,True
BSe2,False
MgTiNbO4,True
LiV(PO3)3,False
Sr(PO3)2,False
MgHg4(WO4)2,False
Li32Mn11Cr5O48,False
BaGa12O19,False
RbBr,False
CeUO4,True
Na7ZnSi3Sn3(PO8)3,False
Pr12C6I17,True
CaTiO3,False
LiCuCO3,False
Ce2BiO2,True
Nb10Pb14O39,False
Na4TiSi3GeO12,False
HoGe,True
Pm2PdRu,True
Tb5Ge3B,True
Sm6Al43Cr4,True
Sr3(GaN2)2,False
Mg14AlZn,True
H4CS(NO)3,False
Mn(GeO3)2,False
In2AgS3Br,False
TaP4(SCl)5,False
CaC2,True
Ca,True
ZrTiPt,True
Tm3Pb,True
MgCo2(SbO4)2,False
CaFe6(OF2)4,False
Dy2Fe17C3,True
NdMnIn,True
NaEuAu2,True
In5Se5Cl,False
Si5H42(C7N)2,False
Tm3SnC,True
Na3Ho(PO4)2,False
Na7MgNbO6,False
Rb2Cd2(MoO4)3,False
Nb3Te4ClO15,False
TaVO4,False
CeSe2,False
LiPrHg2,True
SrCd2Pd,True
Zn2SiO4,False
BaNbNO2,True
SmAs,True
Mg3Al14O24,False
Lu2MgOs,True
Cr6CuSi2(Pb5O17)2,False
MgCu2(SiO3)4,False
Na6Bi2C4SO16,False
Ag3SI3,False
K3TmF6,False
BaCa2I6,False
Xe,False
CeAg3,True
MgFe2(SeO5)2,False
MoO3,False
Na7Ca2Hf2SiP5O24,False
Sm6Ta2Ti4O21,True
Dy6Zn23,True
Cu2H10C6S3N4,False
LiCoSiO4,False
Li2Ti3(GaO4)3,True
LiMnVO4,False
KLaMoO5,False
SrDy(NiO3)4,True
V3O5,False
LaVSb3,True
YMg,True
NdMg2Ag,True
NiH2(CN2)2,False
Ni(AsO2)2,False
FePH6C2SO7,False
SmSnAu,False
Ti2FeNiSb2,False
LaB2ClO4,False
Li2Fe2NiO6,True
NaHf3NbSi3(SO8)3,False
FeNiSe4,True
Al3Cr,True
Er2CuSi3,True
KBaCeWO6,False
Sr2NbSbO6,False
Ge2Mo,True
Pu(N4O9)2,True
LaTiNiO4,False
CeCuSi2Pd,True
Li4Mn3Ni3(WO8)2,False
Th2Tl,True
KNiSbO4,False
LuScRu2,True
Ge2BiO6,False
Sr3SiO5,False
TePb2O5,False
Li4Ti3Mn3Cr2O16,False
CsSbOF4,False
Tl2Br3,False
Nd4FeS7,False
UN2O7,False
VZnPbO5,True
Sr3MgGeN4,False
Li2V(CO3)2,False
Ca4CrN4,True
U3Si11Pt23,True
NaHg2Au,False
BiTe,True
NiW3N,True
EuDy2O4,True
Zn3Bi3N5,False
Li2Fe4OF8,False
Sc11Ga9,True
Li6CrS4,True
ZrU4O10,True
KNaSrMg5(SiO3)8,False
Hg2TeO3,False
CaPr3(CoO3)4,True
Cr3Sn3(SbO8)2,False
K2H4Pt,False
Ce(CuGe)2,True
Hg2W2O7,False
Mn3CoP4,True
Na4Mg(WO4)2,True
SmDyIr2,True
Ta2(CN2)3,True
PtSeS,False
SrLiAlF6,False
KMg14W,True
AlCo,True
Mn6OF11,False
BCl,False
MgNi(TeO3)4,False
VOF2,False
NaSmHf2O6,False
VNi3AsO8,False
MgMo3(Se2S)2,True
Nd3In,True
Sc6ReO12,False
MgGa2,True
NaBiSe2,False
PH3CS3,False
BaNdZr4O12,True
NaPrYFeO6,False
Ca5VN5,False
TmSnGe,True
Ba6Ti2Nb10Si8O51,False
MnSiTc2,True
Mg2ZnCd,False
Na3Zr3GaSi3(SO8)3,False
K2Cr2(PO4)3,True
YReN3,True
Fe2SiS4,False
YSi3Ni,True
Li17Cr2O12,False
Nb3As,True
NaEu(NiO3)4,True
K4P3,True
Ba3La2C5O15F2,False
BaLaMnRuO6,False
BaCoO2,True
Na6Te(W3O23)2,False
Bi2(SO4)3,False
RbLa9(IrO6)4,True
Li2ZnGe,True
MgV4(OF2)4,False
MnN,True
Cs3CoI5,False
Fe3NiAs8,True
NpZn,True
LaBPt2,True
MoO2,True
NiP2WO9,False
Na6BSe5O21,False
Mo2Se3S,False
Li2Cr2(SO4)3,False
TbWC2,True
CaCeAg2,True
YGaCu2,False
SrMg14W,True
UPb(SeO4)2,False
Li3(CuO2)2,True
MgCo4(Te2O5)4,False
Sr2AlCu2NiO7,True
K5InO4,False
Sr2CoWO6,False
PmCdHg2,True
Rb3SbO3,False
Rb3LaN6,True
BaAgBi,True
Mn2(PO3)5,False
Li4Co3Cu3(TeO8)2,True
Li5Fe3O8,True
MgZn2Te2(MoO6)2,False
LaN3O13,False
Sr4La2Mg(RuO6)2,True
Na2ThF6,False
V17Ge31,True
Rb3BiF6,False
Y2CdAu,False
TaTeN,True
Gd2MgPtO6,False
AgPb2Br5,False
Cs4U2V2O13,False
AlTc2Mo,False
Li6MnV3(PO4)6,False
VF4,False
K2SrTh2(MoO4)6,True
Cs2KNdI6,False
Nb3Cr3N,True
U2As3,False
YMn2,True
H12C5N2O,False
SmP4HO12,False
Ti2MnBe,True
LuBH4,True
Mg6VSi,True
CaGa2Ni,True
Sr2CoCuSO3,True
Sr2Al3Ge,True
Na12Ca2Ta4(SiO4)9,False
W7(OF5)6,False
Gd(Ge2Rh3)2,True
Lu5Ge3C,True
Ni3P4O15,True
TiFeO4,False
BaMg6CuO8,True
Li2ZnSiO4,False
SmMgCrS4,False
Te6H6S(Cl13O2)2,False
CeInNi,True
TeMoWS3,True
FeAg3,True
La4GeO8,False
NbS2,True
KNaTi4(BiO6)2,False
CrN2,True
Ba3LiTi3O8,True
PrAgSb2,True
Mo3PW9N3O40,False
Cd3Se3O10,False
CsTmO2,False
LiCeO2,True
Mg4Si3,True
AgO2F,False
In4Se3N2,False
ZnCr2O4,False
NaBC,False
LiNbO2,False
Cs2InAgI6,True
Li2TlIn,True
K8Rh3(Br9O5)2,True
LiSn2P3O10,False
GdDy3Ni4,True
Mg17Al11Pt,True
K3HgN5O11,False
BaMg6CrO8,True
CaGdTh(PO4)3,False
Cs3Sb2Cl9,False
K6LiFe24S26Cl,True
Ti(AlCl4)2,False
LiFe8(BO3)8,False
Rb3TbMgV2O8,False
KCrPO4F,False
SrBiSe3,False
KRu2C4(ClO4)2,False
Sm3Te4,True
Ti11Se4,True
MgGa,True
Y2ZnS4,False
Fe6OF11,False
KB(CF3)4,False
GdO2,True
Li3Co2NiO6,True
Na3ScCl6,False
MgV4(OF)6,False
Na4Al3Ge3B(HO3)4,False
Rb2SbBr6,True
Ca5NbN5,False
LiBeN,False
KMgNiIO6,False
Cs3UF6,True
Ag33(PbO3)14,True
MnTeO3,False
Li2TiFeO4,False
CaLaFeCuO6,True
BaTe,False
Si12CO24,False
Nd2Co7,True
YCr(BO3)2,False
CuSnPd2,True
LuPb3,True
K3FeMo4O15,False
BN3Cl2,False
Sn(WO4)2,False
GdClO2,True
Li3YBi2,True
Mg2PdN2,True
Cs2LiSbBr6,False
KYSn,False
AlFeIr2,True
Mg(CoO2)4,False
LiAlAu,True
La2TlZn,True
CuMo3O11,True
Sc2TcRh,True
Ce2Ir7,True
CeGe3Rh,True
AlHg3(OF3)2,True
FeNiGe,True
YCuSO7,True
Rb4Hg3Ge20,True
Sr3CaAl8,True
Zn3P4H20C4(NO6)2,False
K3YV2O8,False
BiOF,False
Y2CuO4,True
Be(HO)2,False
Al4(CoO4)3,True
La2CuO4,True
LuAlAu,True
Mg30CrFeO32,False
Li2Al2FeO6,True
LuBiO3,False
KCBr(NO2)2,False
Gd(Tl3Te2)3,False
Li5SiN3,False
LaPrMg2,True
Ba2YMn3O7,True
SiP,False
YBe2B5O11,False
Rb2AlInF6,False
Y2InCl7,False
Rb2CuSbCl6,False
Cr2O3,True
Cu3SeO8,False
V2O5,False
CdPtF6,False
AlSO10,False
Nb5(GeN3)3,True
Ca(NdTe2)2,False
RbTiI3,True
CoH2SeO4,False
LiVCrP2(HO5)2,False
CsY(MoO4)2,False
LuGaO3,False
Ti3Be,True
LaNdCo10,True
Ce7Ru3,True
TlGeI3,False
K2PtBr6,True
Cr3H24C8(NO5)2,False
Li2BiAu,True
CsBrF,False
Ba3Y2F12,False
CuSbTe2,True
ZnP4WO12,True
ZnCuBiO5,True
HfTe5,True
Ba6LiNb2Ir(ClO6)2,False
LiCu6OF11,True
KLaHfFeO6,True
Ca5P3O13,False
CdBi3O7,True
BeZnO3,True
Ti4Te3N2,False
Al6Ge5,False
Ga2O3,False
Ca2Pb,True
LiMg14TiO16,True
TbHo3,True
ZnNiP2O7,False
Na9Sn4,True
Rb6InP3S14,False
Na3Mg4Ta2P3(SO6)6,False
CsTa(BO3)2,False
Sc2Ti2O7,False
TiFeO3,False
Na3Ca2Sc2PS5O24,False
CoNi5N4,True
Rb2NaCeBr6,False
SrTa2Bi2O9,False
CaThV2O8,False
Mg5Si9,True
K4NiP6O25,True
Mg3Ti2(GeO4)3,True
HoTe2ClO5,False
Li4Co(BO3)2,False
HfO2,False
Y4Te3N2,False
Tb(PO3)3,False
NaSr2Tl,True
MnV3Cr2(PO4)6,True
NaInSn4,True
GePtS,False
TmInAg2,True
SnSe,True
U(H2O3)2,False
HfSiPd,True
Na3CaAl3Si3SO16,False
Li2CeN2,False
VPO4F,False
Lu2Sb2O7,False
MgNiP2O7,False
Ge3Te2Se,False
Na4SrCaSi2,False
CaCdHg2,True
CaV2O4,False
K3MgNbO8,False
Gd2TiO5,False
Cu6OF11,True
Cs2SrN12,False
UCoNi,True
EuZrCrBiO6,True
CoH2SeO5,False
V30Cu34O95,False
CoSn3,True
K5V3F14,True
Sc2NiPd,True
KBaPrBiO6,True
Cu11S20,True
Li2Cr2FeSbO8,False
BaIn3Pt,True
MgV2In2O8,False
Pr2Si3Pd,True
K,True
NaIn2Sn,False
KMg30CrO32,False
ScTlSe2,False
LuAgHg2,True
MnNbRu2,True
La3YHf4O14,False
TmSiPd2,True
Li(HoS2)3,True
BaSr3(SnO3)4,False
Mg2Nb2TeO8,False
Ce2InCu2,True
Na2H18Pt(NF)6,False
Fe2PH2CO7,False
Cs2ZrO3,False
LiBi(PO3)4,False
La4AsBrO8,False
ZnCu3(WO3)4,True
Li4Ni3Sb5O16,True
Bi4(SeS)3,False
Fe(PO3)4,True
Co4RuN4,True
CrBiO4,False
SmInAu2,True
Ni(N4O3)2,True
V4(OF3)3,False
MgZn2Cr2O8,False
Zn(H3C)2,False
MgV4O10,False
HfNbRu2,True
Cs2HgPdF6,True
KZnI3O2,False
La2Zr2SiS5O24,False
LiFeF4,False
UMn(OF2)3,False
Sr5In3,True
Li2NbCr3O8,False
WC,True
K2InGaBr6,False
VZn2P4N3O16,True
Li2Mn2P4H3O16,True
Mn3Cr8CuS16,True
TbOs3,True
GaSiTc2,False
LiBiP2O7,False
Hf2SiNi3,True
Zr6MnCl14,False
Li2AcSn,True
TiH2N2OF4,True
TbFeNi4,True
Tb6CoBr10,False
PuTiO3,True
BaCaI4,False
Cs2P3,False
Fe2CoO4,False
Cs3VS4,False
Cr(Te2Rh)2,True
Al4As3O23,True
NdAlSn,True
Rb2MgH4,False
Nb3In,True
Cu3PF12,True
Zr3(Cu2Ge)2,True
CaP4(Br3O)4,False
NbMoW2,True
Li2Mn3O6,False
Na3Fe(PO4)2,False
PdF3,True
NdNiSb3,True
YCu3HgSe4,False
Y14Ag51,True
Fe3(OF2)2,False
Er(GeRu)2,True
LiCo(PO3)3,False
U4Ge6Os7,True
Cr14MoO24,False
Sr10Fe10O29,True
NaAgO2,False
Li8GeO6,False
Cs2TlBr5,False
Bi(C2N3)3,False
Li2MnV(P2O7)2,False
Fe3(O2F)2,True
Zn4As3C3N3O13,True
Li2HgSb,True
Ni12Mo18P7,True
CeSi2Ru3,True
La16Mg2Ga14O47,False
HoGeIr,True
Cs2RbSbCl6,False
Li4TiCo5O12,False
ZnAg2GeS4,False
Fe4Bi2O9,False
Cs2CuF4,True
Li3MnV(PO4)3,False
NaEuTiBiO6,True
GdY3,True
Tb2TiCuO6,True
Co2MoS4,True
Mg9Si4(HO9)2,False
Tl4PbSe3,False
MgTi4(FeO5)2,True
Cu3BiSe2BrO8,True
Li4TiS4,False
EuTlS2,True
HfSiOs,True
SrV4(Bi3O10)2,False
Al2ZnS4,False
Sm2Th3O9,False
SmFePO,True
Pm3Pr,True
Y5Ge3C,True
Li6Ti3V(PO4)6,False
Na9CaNb5(SiO4)9,False
Ba2LaTaO6,False
BiI3,False
Rb3Ni2(NO3)7,False
CO2,False
Dy2Si5Ni3,True
Mg3CoO4,True
Li5Mn2Ni3O10,False
ErScSi,True
Ba4LiBi3O11,True
Al(CoO2)2,True
Cs2TcF6,False
Li7Ni(O2F)2,False
Fe6O7F5,True
Y2W2O9,False
Cs2PtCl6,False
Tb4FeSn8,True
HoGaPd,True
KSm(MoO4)2,False
UCrCo,True
Mo3W(Se3S)2,False
Al2HPb(CO5)2,True
Li2Cr4Si4O13,False
LiMn(Si2O5)2,False
SnH4SNO4F,False
InBi3,True
Hg2Te4Kr3(O2F13)2,False
Ca3Pd,True
CsCuO,False
MnSnO3,False
TiGa,True
NaMg14Zr,True
PdSe,True
Na5LiMn2P2(CO7)2,False
Ca(MgAs)2,False
LiNi(PO3)3,False
RbSmI3,True
Na18Mg20Ta4Si3(S11O48)3,False
Cs4GeO4,False
SNF,False
IrWO6,True
Ce3Ga2,True
Si2Ni5P3,True
UO3,False
Sr32Mn32O79,True
KNa2AlH6,False
PaC,True
Er3Ge13Rh4,True
CrF4,True
AlVPt,True
LiCoCSO7,False
Sr2Mn2O5,False
Na5V2P(CO4)4,False
Ba9La3Mg5Nb7O36,False
HoTlS2,False
HfAlZn,True
Na2ZnPHO5,False
NaBrO3,False
Sm2TiCo16,True
Mg14TiCo,True
HgCN2,False
Al5Se8,True
CeNiAsO,True
Li5V2Ni3O10,False
Cs4Sc6CCl13,True
Li3Cu2(SO4)3,False
Rb2Ti(WO4)3,False
SrUI6,False
TiZn2Pd,True
DyNi4B,True
K3Na2InO4,False
NaMg6TiO8,True
YGaPt2,False
Zn2Ag,True
LuAlNi,True
KSrPrNbO6,True
Ag12SI,False
BaCuF4,True
Mn(CuTe)2,True
LiMnP2O7,False
Sr5Ta4O15,False
Tb2Mo2O7,True
MgCu2(SbO3)4,True
LiV3(CoO6)2,False
Mg2CrN3,True
FeBiO3,True
LiV3(OF3)2,False
KBa3(BiO3)4,True
K2Nd2Ti3O10,False
Gd(SO4)3,True
Ba2Cu4As5H3O20,False
KEu2Cd2Sb3,True
MgZn2(NiO2)4,False
NdCdAu2,True
Gd4Ni13C4,True
Ti2S3,True
Na5Y3Zr(PO4)6,False
MgSi(HO2)2,False
Na2ZrSi2SnSO12,False
Ce2MnSb2O,True
LiV3O6,False
K6InP3,False
YMg30AlO32,False
CsV2O5,True
Ba4Ni3Ge20,True
AsPtS,True
Ti2ZnRe,True
Li3Mn2O4,True
Cd(ClO2)2,True
LiMnF4,False
AlPO4,False
Al2Ni3,True
Ti2PbC,True
Ba3Al2(Sb2O7)3,False
Ag2Hg7(P4I3)2,False
MgCr2(HgO4)2,False
CrF5,False
MgV4Cr2O12,False
Zr5Si4,True
Ti3Pd5,True
YMn2O4,True
K2RbInCl6,False
Zr11VO24,False
Mg6ZnCuO8,True
LiGaIr2,False
Al39Fe7Cu24,True
Na2BiO3,True
H5CSN2ClO4,False
Eu6Sb6S17,True
SrCaFeBiO6,False
Li2Mn3(SeO3)4,False
Ni2C5(Cl2O)2,False
Na2MnFeF7,False
Li4Fe3(NiO4)3,True
Ti3VCu2(PO4)6,False
LiSn4Au3,True
Sn(NF2)4,True
Na4Fe6O13,True
Zn(Mo4O5)2,True
Na6MgSi2Sn3(PO6)4,False
Eu(NiGe)2,True
LaPbAu2,True
MgV2Cr4O12,False
Cu2GeO4,True
Ta4Te16Pd3,True
LiNbSe2,False
CaNdCr4O12,True
Li3VF6,False
LiCuPO4,False
Nd23Cd4Ir7,True
Ba3(LiSn2)4,True
Li4Mn5(FeO6)2,False
Y5Sb3,True
CeMg6Mo,True
MgMnNbO4,True
Tb6Mg(GeS7)2,False
RbMg6TiO8,True
H5ClO6,False
Hg5Au6,True
CsLa(SO6)2,False
Li3V(BO3)2,False
Ba(CuO)2,False
TiS2,True
Li19La12Zr8O48,False
Ba2(Mo2S3)3,True
CdSe2O5,False
ZnSnF5,True
NdAlO3,False
PH8BrN4,True
VZnSiO5,False
Li(CoO2)3,False
NbCr3(CuS4)2,True
TcAgO4,False
Na8Ga42O67,False
CeZnCuP2,True
Zr2N2O,False
GaFe2Co,True
Ba(HO)2,False
Np(SiPt)2,True
Na10Mg6Si3Sn2(S3O16)3,False
CSO,False
Rb3TlF6,False
Ca2HfO4,False
Mg14SiBiO16,True
NaTiSn(PO4)3,False
CeGaPt4,True
CsLi2Br3,False
LuCd2,True
Mg6ZnFeO8,False
Nd2W2O9,False
La2TiCrO6,True
Mg(ClO5)2,False
Sr11Al4Sn3,True
VAsRh,True
Ca5(Si2Au3)2,True
LiTiH6(OF3)2,False
Sr2FeCO3F5,False
LiFePO4,False
KSnS2,True
SbPd2,True
YCuTe2,False
Th2Se5,False
Li4Ti3Mn4Cr2O18,False
UPO5,True
NaCdP2NO10,True
YMg14SnO16,True
Mn6O7F5,False
Cs3EuCl6,True
NaFe2P2HO8,False
SrCaEuWO6,False
Ti(NCl)3,False
LaNiAs,True
Mg30BWO32,False
Bi2O3,False
NaZr2Zn2PS5O24,False
CsVN2,False
RbNdSe2O11,False
Mn2HO4,False
NaPr9Si6(SO12)2,False
Li3Er,True
Sr2SiS4,False
FeSb,True
AlHO2,False
KNbPCO7,False
K4Ge2Au7,True
Ba2UNiO6,False
MnZnO3,False
Ba4La2SbRuO12,False
Na4Al2Si3Sn2(SO8)3,False
Cs2SnS14,False
MgCO3,False
Sn(CN)2,False
CdI2,False
Mn3Se3O10,True
RbMg6Mn,True
MgTiCo5O12,False
U2Ga10CoNi,True
ZrCrFe,True
MgCo4(O3F)2,False
Mg30NbFeO32,False
Gd2MgMo2(ClO4)2,False
Hf3Sc4O12,False
LiMnIr2,True
MgTi3ZnNiO9,False
CuS4BrN4,False
LiV4O5F7,False
H8S(NO2)2,False
NiN,True
CaUO4,False
VCl3O4,True
TcAs3,True
NaFeF4,False
K8Ti4C16O45,False
Fe5O7F3,True
V5Se4,True
La2CuSi3,True
U4Te3O4,True
Cs2RbYBr6,False
Li2TeSe3,False
MnFe2(PO8)2,True
Zr2P2O9,False
PrInNi,True
ZnSnSb2,True
BaTeMo2O9,False
ZrTe,True
Mn4VN4,True
Er(ReO4)2,True
K4HfC8O21,False
Nb2Co12P7,True
TiNb2Re,True
HfMg6Cd,True
BH9(CO)3,False
Nd2MgPtO6,False
MgFeO3,False
Tm3Ga8Rh3,True
Ba7Ga5AgSe15,False
MgCu(SiO3)2,False
Rb2Th3Mg(MoO4)8,False
Mg(BiO2)2,False
Lu6Zn23,True
K2Cd2Cu(SO)2,True
RbAgO,True
SiN3F7,True
Sr2YGaCu2O7,True
KCuO2,False
HfVSi,True
Li4Cr5O10,True
Ca4Mn3O10,False
DyMg2,True
Al8(Pb3O7)3,False
Mn5FeO12,True
Dy3Ga9Pd2,True
ErRh5,True
Rb8W13O43,False
Sc6CoTe2,True
Fe2IrN3,True
Ba4Dy2Cu6NiO15,True
LaOsN3,True
Zn2GaCuSe4,False
TiMn5(PO4)6,True
Nb5P7O30,False
BaTi(IO3)6,False
Rb4UC3O11,False
ScGe2Os,True
Mg3Sb,True
LiMg6Ga,True
Na2MgTiO3,True
Au3N3(Cl6O)2,True
Mg2Be3P3H13O19,False
KU2SO12,True
KNaMg30O31,False
K3(Mo7O11)2,False
Mg2Co3Sn10,True
NaCa4TaTi4O15,True
Mg2SiO4,False
KFe3(SO7)2,True
Gd3Mn3Ga2Si,True
CeMg14Nb,True
Cd(Br3N2)2,False
Sr2CrSbO6,False
Na2Co(Si2O5)2,False
LiSb(PO3)4,False
Ca3HoMn4O12,True
Ca4Fe5(Si3O14)2,True
Na4Mn3BO8,False
CdC,True
Tb2B2C3,True
YAlAu2,True
CuAsSe,False
MgMn2(B4O7)2,True
Rb2VCl6,True
Ba2Sc2O5,False
YBPd3,True
K2NaTlI6,False
RbMg6SbO8,False
Cd2Mo15Se19,True
NaCd2Rh,True
CaCu2F8,False
Gd3TaO7,False
LiNi(PO3)4,False
K2H4IO5,False
SrMg6ZnO8,False
Na14Mg5Zr3Si6(SO8)6,False
TbCuSe2,False
Mg7Ga,True
MgUO3,True
CaTaTi(PO4)3,True
Na3TaInSi2PO12,False
SrSiPt,True
TmBO3,False
Li2ZrAl,True
Li2TiVO4,True
CrCu3HgSe4,True
Cs4FeO3,False
K7(FeTe2)4,False
HgB4O7,False
Na10Ca4Si5Sn4S7O48,False
SrGaGeH,False
Er3TaO7,False
NaMn3O6,False
AgHg,True
IrC4,True
BaO2,False
UBi4(AsO8)2,False
KAl(SiO3)2,False
Ta2CrO6,False
Dy3Ru,True
DyPaO3,True
ThNi,True
Pr2S3,False
Li2Sn5,True
H8(NO2)3,False
Nd(ScSi)4,True
Sr2MgFeO4,True
Sr5Pb4,True
USbSe,True
GaCu3,True
SrCoO,True
Ti9Se2,True
ErVO4,False
MgH8C2S2(NO2)2,False
Li5Cu2Ni5O12,True
Al2CoO4,False
ZrAl2Zn,True
UC4O7,True
Ni(N3Cl)2,True
AlGa3N4,False
La2S3O16,False
Rb2Co(SO7)2,True
K6Al11Si13Ag5O48,False
VPO5,False
Li2TiP3O10,False
Ba(MgGe)2,True
MgCu2(WO4)2,False
Be12Mo,True
CsSbClF3,False
Pr5SiGe2,True
Mn(FeO2)2,True
TePd3,True
ScC,True
Fe3Co2P6WO24,False
CoBrN5O4,True
TiRu,True
Zn2Si5N8,False
SmMg2H7,False
Na3Al2P2O8F3,False
KMg6WO8,False
Cr2AgN3,True
Ca7Ge6,True
Pr2Mo4O15,False
CeAg2,True
LiNd(C2O5)2,False
Na4Zn3GeP2(SO6)4,False
PrWO5,False
GdP2H9O11,False
BaGa2GeSe6,False
K3Al2(PO4)3,False
La3Eu,True
ErSe2NO11,False
Sr9Cr5O18,False
La(AsRu)2,True
Ti3Sb,True
Sr6Mg(W2O9)2,False
Ni(PS3)2,True
NbAu2,True
PrZn(SnO3)2,True
LiNdGeO4,False
LiFe(PO3)3,False
KTiP2O7,False
Na5Mn2P2(CO7)2,False
Ca6Mn3Al2O15,False
Te2Mo(WS2)3,True
Ba2GdTaO6,False
YMo2O7F,False
ScZn2Ag,True
Ca7IrN6,True
Mg14CoSnO16,True
U2Co2Sn,True
PdN,True
Mn2BeO4,True
LaInPt,True
CsB5O8,False
BaLaB12,True
CeZrF7,False
Th3B,True
MgCr4O12,False
Ba2MgCuO3,True
AlCuS2,False
Fe2(SO4)3,False
CuAgF3,True
KZrF5,False
MgTi6AgS12,True
Nd2Ni5B4,True
ZnGaAsSe,False
DyMgTl2,True
LaZnNi4,True
LiDy2Tl,True
K5La2,True
H5CN7O2,False
NaTi2O4,True
CaBePO4F,False
H7Se2NO6,False
Eu(AlAu)2,True
Tb12(MnC3)5,True
SbTe7SXeCl(OF4)9,False
Li3Mn2(CoO4)2,True
Ba3Zr2S7,False
Mn3AsN,True
K3TiO4F3,False
TlAg(CN)2,False
RbAl(H2N)4,False
CuH6C2SeCl,False
NbO2,False
Ce2H8S3O16,False
Pr(Mo3Se4)2,True
TiNi,True
Sc2Cu2Ge4O13,False
Cs3As11,False
LaGa2Ni,True
Hf3AlAu2,True
La3Si2S8I,False
CsS,True
VReO4,True
MgV4ZnO10,False
SmPOs2C,True
NdHoIn2,True
HoPd,True
Ta7(P2O7)8,True
Ba2Ca3Tl2(FeO3)4,True
K2Hg(PSe3)2,False
Mg30NiCO32,False
Li3Mn(NiO3)2,True
Ca4Ta2O9,False
Na6(NiO2)7,True
Ca8Ti2Mn6O21,False
Na2In5Au6,True
NaMg14V,True
RbHfMg14O15,True
DyP3H5O6,False
Mn3SiIr,True
NaI,False
ZnBi6P2O15,False
Nd3Cu4(P2O)2,True
VFeTe,True
KMnSn3O8,False
CaReN2,True
Ag2WO4,False
LaMgS3,False
Sr3Dy2(BO3)4,False
Eu4B4O11F2,True
Mg5Si6,True
CsS3,False
SmMnB4,True
CaTiNbInO6,True
MgSn4Ru,True
Li2VOF4,False
SiO2,False
BaSi3Pt,True
TiI2,True
MnV2Tc,True
Li2Fe(SO4)2,False
Ti6PtAu,True
Li7Mn11(Si3O16)2,True
BaCu4S3,False
HCNO,False
In8Cu7Se16,True
K2AlF5,False
Rb3FeS3,False
Mg14MoC,True
LiZnGe,True
MnFe4(BiO3)5,True
Li3FeBO5,False
Na2CuBiBr6,False
Ho2(SeO4)3,False
HfMg30SiO32,True
CaGaPt,True
MgFe4(AsS)4,True
Cd2GaAgS4,False
YTa3O9,False
BaBClF4,False
Na6Mg(SbO4)2,False
Tl2Pt5S6,False
Rb3SiF7,False
CoH8C2N4(ClO2)2,False
MgFe2W2(ClO4)2,False
InAgSe2,True
Li4TiO4,False
Mg2Sb3O8,True
Ca4YB3O10,False
HoZn(NiO3)2,True
La7P12Pd17,True
V3OF11,False
TiBe2,True
Na5(Sn5Hg)2,True
TiInFe2,True
Li10FeCo9O20,False
CaLaTiFeO6,True
Tb5C2Br9,False
Ho2WO6,False
CdP2,False
Mn2Co2C,True
Mn3Sn(PO4)4,False
ZnCuAs,True
Cr3N2,True
VPt3,True
TaTl3Se4,False
MgTe4Mo2W2(SeS)2,False
Na4MgV10(H11O13)4,False
Lu2CCl2,False
MgC2S2(OF3)2,False
NaInSn2,False
VInPt,True
ErNbOs2,True
RbDy2Ag3Te5,False
MgMnCoO4,False
PaSb3,True
Na2Eu2Ti3O10,True
La13Mn14O42,True
Na4MgSiSn(PO6)2,False
BaMgAl3P2(HO7)2,False
Li10Ge(PSe6)2,False
ScCuSi,True
